timestamp,temperature_2m,relative_humidity_2m,precipitation,rain,showers,snowfall,snow_depth,dew_point_2m,wind_speed_10m,wind_direction_10m,wind_gusts_10m,cloud_cover,surface_pressure
2011-08-17 11:00:00,17.5,51,0.0,0.0,0.0,0.0,0.0,7.4,6.6,351,21.6,97,1010.5
2011-08-17 12:00:00,17.9,50,0.0,0.0,0.0,0.0,0.0,7.3,4.2,340,19.8,100,1010.4
2011-08-17 13:00:00,18.5,48,0.0,0.0,0.0,0.0,0.0,7.1,4.7,328,18.0,100,1010.1
2011-08-17 14:00:00,19.0,45,0.0,0.0,0.0,0.0,0.0,6.8,5.6,315,18.7,100,1010.1
2011-08-17 15:00:00,18.8,44,0.0,0.0,0.0,0.0,0.0,6.4,7.1,319,18.7,100,1010.1
2011-08-17 16:00:00,18.5,45,0.0,0.0,0.0,0.0,0.0,6.4,8.5,332,17.3,100,1009.9
2011-08-17 17:00:00,18.3,46,0.0,0.0,0.0,0.0,0.0,6.6,7.9,344,17.6,100,1009.9
2011-08-17 18:00:00,17.8,50,0.0,0.0,0.0,0.0,0.0,7.3,7.2,357,18.0,99,1010.0
2011-08-17 19:00:00,16.8,60,0.0,0.0,0.0,0.0,0.0,9.0,6.9,6,14.4,80,1009.9
2011-08-17 20:00:00,15.3,68,0.0,0.0,0.0,0.0,0.0,9.4,7.0,12,15.1,38,1010.4
2011-08-17 21:00:00,13.6,78,0.0,0.0,0.0,0.0,0.0,9.9,9.0,16,13.0,40,1010.7
2011-08-17 22:00:00,12.8,83,0.0,0.0,0.0,0.0,0.0,9.9,5.2,34,11.2,100,1010.8
2011-08-17 23:00:00,12.1,86,0.0,0.0,0.0,0.0,0.0,9.9,4.9,54,10.1,84,1010.6
2011-08-18 00:00:00,11.7,89,0.0,0.0,0.0,0.0,0.0,9.9,5.0,60,8.6,83,1010.6
2011-08-18 01:00:00,10.7,92,0.0,0.0,0.0,0.0,0.0,9.5,5.0,60,9.4,92,1010.5
2011-08-18 02:00:00,10.3,94,0.0,0.0,0.0,0.0,0.0,9.4,4.4,55,9.0,90,1010.2
2011-08-18 03:00:00,10.2,94,0.0,0.0,0.0,0.0,0.0,9.3,5.0,69,7.9,100,1009.9
2011-08-18 04:00:00,10.1,94,0.0,0.0,0.0,0.0,0.0,9.2,4.5,76,7.9,98,1010.0
2011-08-18 05:00:00,10.1,94,0.0,0.0,0.0,0.0,0.0,9.1,5.7,72,7.6,100,1009.9
2011-08-18 06:00:00,10.8,93,0.0,0.0,0.0,0.0,0.0,9.8,8.6,68,9.4,100,1010.0
2011-08-18 07:00:00,12.4,85,0.0,0.0,0.0,0.0,0.0,10.0,8.6,68,15.8,99,1010.2
2011-08-18 08:00:00,13.5,77,0.0,0.0,0.0,0.0,0.0,9.5,10.3,61,20.2,100,1010.0
2011-08-18 09:00:00,14.7,68,0.0,0.0,0.0,0.0,0.0,8.9,12.4,64,25.6,100,1009.6
2011-08-18 10:00:00,15.5,64,0.0,0.0,0.0,0.0,0.0,8.7,11.2,84,27.0,100,1009.6
2011-08-18 11:00:00,15.5,65,0.0,0.0,0.0,0.0,0.0,9.0,10.6,72,27.0,100,1009.5
2011-08-18 12:00:00,15.3,69,0.2,0.2,0.0,0.0,0.0,9.7,11.5,49,26.3,100,1009.0
2011-08-18 13:00:00,14.8,78,0.4,0.4,0.0,0.0,0.0,11.0,12.4,60,25.2,100,1009.1
2011-08-18 14:00:00,14.4,83,0.6,0.6,0.0,0.0,0.0,11.5,12.0,69,23.0,99,1008.6
2011-08-18 15:00:00,14.0,85,0.6,0.6,0.0,0.0,0.0,11.5,12.3,75,20.2,100,1008.1
2011-08-18 16:00:00,13.9,79,0.3,0.3,0.0,0.0,0.0,10.4,10.8,75,19.8,97,1007.9
2011-08-18 17:00:00,13.7,81,0.1,0.1,0.0,0.0,0.0,10.6,7.3,81,19.1,98,1007.8
2011-08-18 18:00:00,13.5,82,0.1,0.1,0.0,0.0,0.0,10.5,5.6,105,15.1,90,1007.9
2011-08-18 19:00:00,13.4,84,0.0,0.0,0.0,0.0,0.0,10.8,3.4,122,11.2,94,1008.1
2011-08-18 20:00:00,12.7,91,0.0,0.0,0.0,0.0,0.0,11.2,1.1,288,4.0,88,1008.5
2011-08-18 21:00:00,11.8,93,0.0,0.0,0.0,0.0,0.0,10.6,5.2,286,6.8,83,1008.5
2011-08-18 22:00:00,11.3,94,0.0,0.0,0.0,0.0,0.0,10.4,5.2,258,7.6,93,1008.8
2011-08-18 23:00:00,11.3,94,0.0,0.0,0.0,0.0,0.0,10.3,6.8,270,10.4,98,1008.8
2011-08-19 00:00:00,11.3,94,0.0,0.0,0.0,0.0,0.0,10.3,8.3,270,13.7,89,1008.5
2011-08-19 01:00:00,11.5,93,0.0,0.0,0.0,0.0,0.0,10.4,10.2,278,16.9,55,1008.5
2011-08-19 02:00:00,11.1,94,0.0,0.0,0.0,0.0,0.0,10.2,10.8,285,17.3,7,1008.5
2011-08-19 03:00:00,10.8,94,0.0,0.0,0.0,0.0,0.0,9.9,10.5,286,17.3,3,1008.7
2011-08-19 04:00:00,10.2,95,0.0,0.0,0.0,0.0,0.0,9.5,9.8,278,16.9,3,1008.8
2011-08-19 05:00:00,9.8,96,0.0,0.0,0.0,0.0,0.0,9.1,9.7,268,17.3,25,1009.3
2011-08-19 06:00:00,10.1,96,0.0,0.0,0.0,0.0,0.0,9.5,11.6,263,19.8,83,1009.8
2011-08-19 07:00:00,11.2,92,0.0,0.0,0.0,0.0,0.0,10.0,13.3,270,24.8,71,1010.5
2011-08-19 08:00:00,12.9,86,0.0,0.0,0.0,0.0,0.0,10.5,11.5,272,25.9,25,1010.7
2011-08-19 09:00:00,14.7,73,0.0,0.0,0.0,0.0,0.0,9.9,10.5,266,25.2,40,1011.2
2011-08-19 10:00:00,16.4,59,0.0,0.0,0.0,0.0,0.0,8.4,8.5,258,25.2,36,1011.5
2011-08-19 11:00:00,17.8,51,0.0,0.0,0.0,0.0,0.0,7.6,10.6,246,28.1,68,1011.3
2011-08-19 12:00:00,18.9,47,0.0,0.0,0.0,0.0,0.0,7.3,13.1,233,31.0,11,1010.9
2011-08-19 13:00:00,19.9,42,0.0,0.0,0.0,0.0,0.0,6.6,16.1,231,34.2,36,1010.5
2011-08-19 14:00:00,20.2,40,0.0,0.0,0.0,0.0,0.0,6.1,19.3,233,34.6,100,1010.2
2011-08-19 15:00:00,20.3,39,0.0,0.0,0.0,0.0,0.0,5.9,19.2,230,33.8,99,1010.1
2011-08-19 16:00:00,20.4,39,0.0,0.0,0.0,0.0,0.0,5.9,20.0,231,34.6,94,1009.9
2011-08-19 17:00:00,20.4,39,0.0,0.0,0.0,0.0,0.0,6.0,17.3,234,36.4,72,1009.8
2011-08-19 18:00:00,19.6,44,0.0,0.0,0.0,0.0,0.0,7.1,14.1,230,35.6,84,1009.7
2011-08-19 19:00:00,17.5,60,0.1,0.1,0.0,0.0,0.0,9.6,15.3,221,27.7,57,1009.6
2011-08-19 20:00:00,16.8,63,0.0,0.0,0.0,0.0,0.0,9.6,15.5,222,28.4,70,1009.7
2011-08-19 21:00:00,16.4,65,0.0,0.0,0.0,0.0,0.0,9.7,16.9,218,29.9,99,1009.8
2011-08-19 22:00:00,15.9,67,0.0,0.0,0.0,0.0,0.0,9.9,21.1,224,33.5,98,1009.6
2011-08-19 23:00:00,15.8,70,0.0,0.0,0.0,0.0,0.0,10.3,21.1,226,36.7,85,1009.7
2011-08-20 00:00:00,15.2,75,0.0,0.0,0.0,0.0,0.0,10.8,20.9,228,36.7,91,1009.8
2011-08-20 01:00:00,14.8,78,0.0,0.0,0.0,0.0,0.0,11.0,20.6,227,36.0,90,1009.7
2011-08-20 02:00:00,14.4,81,0.0,0.0,0.0,0.0,0.0,11.2,19.6,224,35.3,75,1009.5
2011-08-20 03:00:00,14.3,82,0.0,0.0,0.0,0.0,0.0,11.3,18.6,223,33.5,29,1009.6
2011-08-20 04:00:00,13.7,86,0.0,0.0,0.0,0.0,0.0,11.5,16.6,222,32.4,42,1009.6
2011-08-20 05:00:00,13.3,90,0.0,0.0,0.0,0.0,0.0,11.7,13.9,217,28.8,70,1009.6
2011-08-20 06:00:00,13.8,89,0.0,0.0,0.0,0.0,0.0,12.0,14.7,205,24.8,92,1009.7
2011-08-20 07:00:00,15.0,87,0.0,0.0,0.0,0.0,0.0,12.9,16.0,203,28.4,99,1010.3
2011-08-20 08:00:00,16.4,82,0.0,0.0,0.0,0.0,0.0,13.3,19.7,211,36.7,96,1010.4
2011-08-20 09:00:00,17.3,78,0.0,0.0,0.0,0.0,0.0,13.5,19.4,211,37.1,100,1010.2
2011-08-20 10:00:00,19.0,68,0.0,0.0,0.0,0.0,0.0,13.0,18.9,211,37.4,96,1010.4
2011-08-20 11:00:00,20.4,60,0.0,0.0,0.0,0.0,0.0,12.3,20.4,222,39.2,100,1010.0
2011-08-20 12:00:00,21.0,60,0.0,0.0,0.0,0.0,0.0,12.8,21.0,218,39.6,100,1009.6
2011-08-20 13:00:00,20.8,63,0.0,0.0,0.0,0.0,0.0,13.4,23.4,209,43.6,100,1009.7
2011-08-20 14:00:00,19.9,66,0.0,0.0,0.0,0.0,0.0,13.3,22.6,202,43.9,100,1009.8
2011-08-20 15:00:00,19.2,66,0.0,0.0,0.0,0.0,0.0,12.6,21.1,197,41.4,98,1009.2
2011-08-20 16:00:00,19.5,63,0.0,0.0,0.0,0.0,0.0,12.2,20.7,193,38.5,96,1008.8
2011-08-20 17:00:00,19.8,60,0.0,0.0,0.0,0.0,0.0,11.9,21.4,200,38.5,77,1008.5
2011-08-20 18:00:00,19.5,61,0.0,0.0,0.0,0.0,0.0,11.8,18.3,202,36.7,66,1008.1
2011-08-20 19:00:00,17.9,67,0.0,0.0,0.0,0.0,0.0,11.7,14.7,191,32.0,87,1007.4
2011-08-20 20:00:00,16.9,71,0.0,0.0,0.0,0.0,0.0,11.7,14.8,186,26.3,100,1007.2
2011-08-20 21:00:00,16.5,73,0.0,0.0,0.0,0.0,0.0,11.7,14.8,184,26.6,99,1007.2
2011-08-20 22:00:00,15.9,76,0.0,0.0,0.0,0.0,0.0,11.6,14.0,181,26.3,56,1006.8
2011-08-20 23:00:00,14.8,80,0.0,0.0,0.0,0.0,0.0,11.4,13.0,182,24.1,54,1006.4
2011-08-21 00:00:00,14.3,82,0.0,0.0,0.0,0.0,0.0,11.2,12.0,189,22.3,68,1006.0
2011-08-21 01:00:00,13.9,82,0.0,0.0,0.0,0.0,0.0,10.8,11.5,194,21.2,91,1005.9
2011-08-21 02:00:00,13.7,81,0.2,0.2,0.0,0.0,0.0,10.5,11.2,195,26.3,100,1005.5
2011-08-21 03:00:00,13.5,82,0.4,0.4,0.0,0.0,0.0,10.4,10.7,194,29.2,100,1004.8
2011-08-21 04:00:00,13.3,82,0.0,0.0,0.0,0.0,0.0,10.3,11.0,199,17.6,100,1004.5
2011-08-21 05:00:00,13.6,81,0.0,0.0,0.0,0.0,0.0,10.4,10.9,207,18.0,100,1004.3
2011-08-21 06:00:00,13.8,82,0.0,0.0,0.0,0.0,0.0,10.8,10.4,214,16.6,100,1004.4
2011-08-21 07:00:00,15.4,82,0.0,0.0,0.0,0.0,0.0,12.4,9.5,217,19.4,100,1004.3
2011-08-21 08:00:00,16.9,77,0.0,0.0,0.0,0.0,0.0,12.9,10.2,228,21.6,92,1004.3
2011-08-21 09:00:00,17.8,75,0.0,0.0,0.0,0.0,0.0,13.3,13.0,246,25.6,50,1004.8
2011-08-21 10:00:00,19.5,68,0.0,0.0,0.0,0.0,0.0,13.5,16.5,259,32.4,79,1005.3
2011-08-21 11:00:00,21.0,62,0.0,0.0,0.0,0.0,0.0,13.4,17.2,250,37.1,55,1005.0
2011-08-21 12:00:00,21.6,58,0.0,0.0,0.0,0.0,0.0,12.9,16.3,252,37.1,35,1004.8
2011-08-21 13:00:00,22.5,52,0.0,0.0,0.0,0.0,0.0,12.2,17.5,256,36.4,11,1004.8
2011-08-21 14:00:00,23.0,49,0.0,0.0,0.0,0.0,0.0,11.6,20.7,257,39.6,49,1005.3
2011-08-21 15:00:00,22.9,48,0.0,0.0,0.0,0.0,0.0,11.2,20.4,261,39.6,46,1005.5
2011-08-21 16:00:00,22.5,48,0.0,0.0,0.0,0.0,0.0,11.1,20.2,266,38.2,44,1005.8
2011-08-21 17:00:00,22.0,49,0.0,0.0,0.0,0.0,0.0,10.9,19.8,273,34.6,49,1006.3
2011-08-21 18:00:00,21.0,52,0.0,0.0,0.0,0.0,0.0,10.8,17.1,285,32.4,42,1007.0
2011-08-21 19:00:00,19.2,57,0.0,0.0,0.0,0.0,0.0,10.5,15.2,292,30.6,24,1007.8
2011-08-21 20:00:00,17.9,62,0.0,0.0,0.0,0.0,0.0,10.6,12.7,299,27.0,20,1008.4
2011-08-21 21:00:00,16.7,68,0.0,0.0,0.0,0.0,0.0,10.8,10.1,305,22.3,7,1009.1
2011-08-21 22:00:00,15.2,76,0.0,0.0,0.0,0.0,0.0,11.0,7.3,290,17.3,5,1009.7
2011-08-21 23:00:00,14.1,82,0.0,0.0,0.0,0.0,0.0,11.1,7.2,276,11.5,4,1009.9
2011-08-22 00:00:00,13.3,86,0.0,0.0,0.0,0.0,0.0,11.0,7.6,265,12.2,2,1010.3
2011-08-22 01:00:00,12.6,90,0.0,0.0,0.0,0.0,0.0,11.0,7.6,270,14.0,2,1010.7
2011-08-22 02:00:00,12.1,92,0.0,0.0,0.0,0.0,0.0,10.8,7.6,278,14.8,8,1010.8
2011-08-22 03:00:00,11.7,93,0.0,0.0,0.0,0.0,0.0,10.6,7.7,281,14.8,2,1011.1
2011-08-22 04:00:00,11.2,95,0.0,0.0,0.0,0.0,0.0,10.4,6.6,279,14.0,3,1011.4
2011-08-22 05:00:00,10.5,96,0.0,0.0,0.0,0.0,0.0,9.9,7.0,291,11.2,5,1011.6
2011-08-22 06:00:00,10.7,96,0.0,0.0,0.0,0.0,0.0,10.2,6.2,306,10.1,5,1011.9
2011-08-22 07:00:00,13.7,89,0.0,0.0,0.0,0.0,0.0,11.9,6.0,335,12.6,23,1012.2
2011-08-22 08:00:00,15.9,79,0.0,0.0,0.0,0.0,0.0,12.3,6.2,353,16.2,40,1012.5
2011-08-22 09:00:00,17.6,68,0.0,0.0,0.0,0.0,0.0,11.7,6.2,7,18.0,64,1012.6
2011-08-22 10:00:00,18.9,58,0.0,0.0,0.0,0.0,0.0,10.5,2.6,56,19.4,77,1012.8
2011-08-22 11:00:00,19.3,54,0.0,0.0,0.0,0.0,0.0,9.7,3.6,37,19.4,95,1012.4
2011-08-22 12:00:00,19.6,52,0.0,0.0,0.0,0.0,0.0,9.3,3.5,66,15.8,97,1012.1
2011-08-22 13:00:00,19.6,51,0.0,0.0,0.0,0.0,0.0,9.1,2.3,108,12.6,84,1012.3
2011-08-22 14:00:00,19.8,50,0.0,0.0,0.0,0.0,0.0,9.0,2.2,99,12.6,99,1012.1
2011-08-22 15:00:00,20.1,49,0.0,0.0,0.0,0.0,0.0,9.0,3.8,73,14.0,100,1011.7
2011-08-22 16:00:00,20.2,48,0.0,0.0,0.0,0.0,0.0,8.7,6.3,66,14.4,100,1011.3
2011-08-22 17:00:00,20.0,48,0.0,0.0,0.0,0.0,0.0,8.5,6.9,62,13.3,100,1010.8
2011-08-22 18:00:00,19.7,49,0.0,0.0,0.0,0.0,0.0,8.7,6.9,62,14.0,100,1011.1
2011-08-22 19:00:00,19.2,55,0.0,0.0,0.0,0.0,0.0,10.0,8.9,69,15.8,100,1011.1
2011-08-22 20:00:00,18.1,61,0.0,0.0,0.0,0.0,0.0,10.4,12.1,78,21.2,100,1011.1
2011-08-22 21:00:00,17.4,65,0.0,0.0,0.0,0.0,0.0,10.8,14.4,86,25.9,100,1011.2
2011-08-22 22:00:00,16.6,70,0.0,0.0,0.0,0.0,0.0,11.2,12.8,100,26.3,100,1011.1
2011-08-22 23:00:00,15.8,75,0.0,0.0,0.0,0.0,0.0,11.5,11.9,88,25.9,100,1010.9
2011-08-23 00:00:00,14.9,80,0.0,0.0,0.0,0.0,0.0,11.5,12.6,95,23.0,99,1010.6
2011-08-23 01:00:00,14.4,82,0.0,0.0,0.0,0.0,0.0,11.3,13.0,93,19.4,98,1010.9
2011-08-23 02:00:00,14.1,81,0.0,0.0,0.0,0.0,0.0,10.9,12.6,77,20.2,100,1009.8
2011-08-23 03:00:00,13.9,81,0.0,0.0,0.0,0.0,0.0,10.7,12.6,66,21.6,99,1009.4
2011-08-23 04:00:00,13.6,84,0.0,0.0,0.0,0.0,0.0,10.9,12.0,57,21.6,99,1009.0
2011-08-23 05:00:00,13.4,87,0.0,0.0,0.0,0.0,0.0,11.3,12.5,51,23.0,100,1008.8
2011-08-23 06:00:00,13.6,88,0.0,0.0,0.0,0.0,0.0,11.7,13.6,50,25.6,99,1008.8
2011-08-23 07:00:00,13.6,90,0.0,0.0,0.0,0.0,0.0,11.9,16.0,54,26.3,98,1008.5
2011-08-23 08:00:00,14.1,86,0.0,0.0,0.0,0.0,0.0,11.8,17.4,52,29.2,93,1007.9
2011-08-23 09:00:00,14.5,83,0.2,0.2,0.0,0.0,0.0,11.7,17.6,55,32.4,90,1007.7
2011-08-23 10:00:00,15.2,77,0.3,0.3,0.0,0.0,0.0,11.2,12.9,54,33.8,100,1007.3
2011-08-23 11:00:00,16.5,65,0.0,0.0,0.0,0.0,0.0,10.0,13.5,42,35.6,100,1006.8
2011-08-23 12:00:00,17.2,62,0.0,0.0,0.0,0.0,0.0,9.9,11.3,37,34.6,100,1006.0
2011-08-23 13:00:00,18.0,60,0.0,0.0,0.0,0.0,0.0,10.1,8.1,32,28.8,100,1005.5
2011-08-23 14:00:00,18.6,58,0.0,0.0,0.0,0.0,0.0,10.1,5.8,22,23.4,99,1005.1
2011-08-23 15:00:00,18.8,57,0.0,0.0,0.0,0.0,0.0,10.1,4.7,360,19.1,100,1004.8
2011-08-23 16:00:00,19.0,56,0.0,0.0,0.0,0.0,0.0,9.9,5.0,339,18.0,100,1004.4
2011-08-23 17:00:00,18.9,54,0.0,0.0,0.0,0.0,0.0,9.5,6.6,331,16.6,93,1004.0
2011-08-23 18:00:00,18.4,57,0.0,0.0,0.0,0.0,0.0,9.8,5.5,328,15.5,97,1004.0
2011-08-23 19:00:00,17.0,65,0.0,0.0,0.0,0.0,0.0,10.5,4.2,329,11.2,100,1004.3
2011-08-23 20:00:00,16.5,74,0.0,0.0,0.0,0.0,0.0,11.9,1.3,34,7.6,98,1004.6
2011-08-23 21:00:00,15.7,75,0.0,0.0,0.0,0.0,0.0,11.3,3.2,153,5.0,100,1004.7
2011-08-23 22:00:00,15.2,78,0.0,0.0,0.0,0.0,0.0,11.3,5.0,159,6.5,60,1004.6
2011-08-23 23:00:00,14.1,85,0.0,0.0,0.0,0.0,0.0,11.6,6.5,177,9.7,15,1004.7
2011-08-24 00:00:00,13.1,90,0.0,0.0,0.0,0.0,0.0,11.5,7.8,193,13.0,21,1004.6
2011-08-24 01:00:00,12.6,93,0.0,0.0,0.0,0.0,0.0,11.4,8.0,198,15.1,29,1004.6
2011-08-24 02:00:00,12.5,93,0.0,0.0,0.0,0.0,0.0,11.5,7.8,202,16.2,41,1004.4
2011-08-24 03:00:00,12.5,94,0.0,0.0,0.0,0.0,0.0,11.5,8.6,213,16.9,59,1004.2
2011-08-24 04:00:00,12.8,93,0.0,0.0,0.0,0.0,0.0,11.6,9.2,219,18.4,88,1004.1
2011-08-24 05:00:00,13.1,92,0.0,0.0,0.0,0.0,0.0,11.8,8.9,223,19.1,100,1004.2
2011-08-24 06:00:00,13.5,91,0.0,0.0,0.0,0.0,0.0,12.1,10.5,229,18.0,96,1004.5
2011-08-24 07:00:00,14.0,90,0.0,0.0,0.0,0.0,0.0,12.4,10.6,235,19.1,74,1004.5
2011-08-24 08:00:00,14.6,83,0.0,0.0,0.0,0.0,0.0,11.8,11.4,242,22.3,60,1004.8
2011-08-24 09:00:00,16.0,69,0.0,0.0,0.0,0.0,0.0,10.3,11.7,236,24.8,36,1004.8
2011-08-24 10:00:00,17.2,58,0.0,0.0,0.0,0.0,0.0,8.8,12.8,232,26.3,12,1004.5
2011-08-24 11:00:00,18.5,51,0.0,0.0,0.0,0.0,0.0,8.2,14.1,218,29.9,4,1004.4
2011-08-24 12:00:00,19.6,48,0.0,0.0,0.0,0.0,0.0,8.2,16.1,209,34.6,16,1003.9
2011-08-24 13:00:00,20.6,44,0.0,0.0,0.0,0.0,0.0,7.8,19.0,205,40.3,36,1003.6
2011-08-24 14:00:00,20.6,44,0.0,0.0,0.0,0.0,0.0,8.0,23.0,209,42.5,95,1003.6
2011-08-24 15:00:00,19.9,48,0.0,0.0,0.0,0.0,0.0,8.5,23.0,215,42.8,95,1003.3
2011-08-24 16:00:00,19.3,51,0.0,0.0,0.0,0.0,0.0,9.1,23.3,215,43.2,89,1003.1
2011-08-24 17:00:00,18.5,57,0.0,0.0,0.0,0.0,0.0,9.8,21.7,216,40.3,67,1003.4
2011-08-24 18:00:00,17.7,63,0.0,0.0,0.0,0.0,0.0,10.6,19.2,220,37.4,97,1003.6
2011-08-24 19:00:00,17.0,66,0.0,0.0,0.0,0.0,0.0,10.5,16.3,225,34.2,97,1003.6
2011-08-24 20:00:00,16.0,70,0.0,0.0,0.0,0.0,0.0,10.5,12.5,226,26.6,95,1004.1
2011-08-24 21:00:00,15.4,73,0.0,0.0,0.0,0.0,0.0,10.6,10.0,221,20.2,93,1004.4
2011-08-24 22:00:00,14.8,76,0.0,0.0,0.0,0.0,0.0,10.7,8.6,195,15.8,89,1004.5
2011-08-24 23:00:00,14.1,81,0.0,0.0,0.0,0.0,0.0,10.8,8.0,185,12.6,74,1003.9
2011-08-25 00:00:00,13.9,83,0.3,0.3,0.0,0.0,0.0,11.1,8.6,182,13.0,96,1003.6
2011-08-25 01:00:00,13.8,87,0.8,0.8,0.0,0.0,0.0,11.8,5.7,162,19.8,100,1003.2
2011-08-25 02:00:00,13.6,92,1.1,1.1,0.0,0.0,0.0,12.4,4.3,138,17.3,100,1002.6
2011-08-25 03:00:00,13.6,94,2.2,2.2,0.0,0.0,0.0,12.6,1.5,135,19.8,100,1001.8
2011-08-25 04:00:00,13.4,94,3.2,3.2,0.0,0.0,0.0,12.5,2.5,270,22.0,100,1001.1
2011-08-25 05:00:00,13.3,94,3.7,3.7,0.0,0.0,0.0,12.4,8.1,283,24.8,100,1001.3
2011-08-25 06:00:00,13.4,93,3.8,3.8,0.0,0.0,0.0,12.3,4.3,355,25.6,54,1000.9
2011-08-25 07:00:00,12.9,87,0.1,0.1,0.0,0.0,0.0,10.8,3.8,73,16.6,18,1001.1
2011-08-25 08:00:00,14.0,83,0.0,0.0,0.0,0.0,0.0,11.2,3.9,146,12.2,34,1001.8
2011-08-25 09:00:00,15.2,76,0.0,0.0,0.0,0.0,0.0,10.9,8.5,192,19.4,31,1001.6
2011-08-25 10:00:00,16.2,67,0.0,0.0,0.0,0.0,0.0,10.1,12.9,216,24.5,50,1001.6
2011-08-25 11:00:00,17.2,60,0.0,0.0,0.0,0.0,0.0,9.5,15.3,214,27.4,44,1001.3
2011-08-25 12:00:00,18.4,52,0.0,0.0,0.0,0.0,0.0,8.4,16.5,216,31.3,51,1001.1
2011-08-25 13:00:00,18.9,47,0.0,0.0,0.0,0.0,0.0,7.5,15.4,217,32.0,53,1001.0
2011-08-25 14:00:00,19.1,45,0.0,0.0,0.0,0.0,0.0,7.0,12.8,218,32.8,40,1000.7
2011-08-25 15:00:00,19.2,44,0.0,0.0,0.0,0.0,0.0,6.7,12.9,210,33.1,35,1000.6
2011-08-25 16:00:00,19.0,45,0.0,0.0,0.0,0.0,0.0,6.6,13.0,204,33.1,44,1000.5
2011-08-25 17:00:00,18.6,46,0.0,0.0,0.0,0.0,0.0,6.7,13.6,202,28.4,38,1000.3
2011-08-25 18:00:00,18.0,51,0.0,0.0,0.0,0.0,0.0,7.6,9.1,198,25.2,35,1000.6
2011-08-25 19:00:00,16.4,60,0.0,0.0,0.0,0.0,0.0,8.6,6.5,183,15.8,96,1000.8
2011-08-25 20:00:00,15.2,66,0.0,0.0,0.0,0.0,0.0,8.9,6.9,171,11.5,98,1001.0
2011-08-25 21:00:00,14.8,68,0.0,0.0,0.0,0.0,0.0,9.0,7.6,161,13.3,89,1000.9
2011-08-25 22:00:00,14.1,72,0.0,0.0,0.0,0.0,0.0,9.1,8.5,144,14.4,38,1001.1
2011-08-25 23:00:00,13.6,75,0.0,0.0,0.0,0.0,0.0,9.2,8.7,142,14.8,94,1000.7
2011-08-26 00:00:00,13.4,77,0.0,0.0,0.0,0.0,0.0,9.4,7.7,143,14.0,100,1000.3
2011-08-26 01:00:00,13.1,80,0.0,0.0,0.0,0.0,0.0,9.7,6.1,140,13.0,100,1000.0
2011-08-26 02:00:00,12.6,83,0.0,0.0,0.0,0.0,0.0,9.8,4.5,104,10.4,98,999.0
2011-08-26 03:00:00,12.3,85,0.0,0.0,0.0,0.0,0.0,9.9,4.0,100,11.2,100,998.8
2011-08-26 04:00:00,12.2,86,0.0,0.0,0.0,0.0,0.0,9.9,6.1,93,12.6,100,998.0
2011-08-26 05:00:00,12.0,86,0.0,0.0,0.0,0.0,0.0,9.7,7.2,84,14.0,100,997.9
2011-08-26 06:00:00,11.9,85,0.0,0.0,0.0,0.0,0.0,9.5,8.4,59,17.3,100,997.3
2011-08-26 07:00:00,12.6,92,0.2,0.2,0.0,0.0,0.0,11.3,8.1,45,14.8,100,997.2
2011-08-26 08:00:00,12.8,91,0.5,0.5,0.0,0.0,0.0,11.4,7.8,22,16.6,99,997.0
2011-08-26 09:00:00,13.0,89,0.7,0.7,0.0,0.0,0.0,11.3,10.2,10,19.1,100,996.4
2011-08-26 10:00:00,13.4,88,1.1,1.1,0.0,0.0,0.0,11.4,7.7,49,19.8,99,996.8
2011-08-26 11:00:00,13.4,90,1.7,1.7,0.0,0.0,0.0,11.7,8.0,54,20.5,99,996.6
2011-08-26 12:00:00,13.7,89,1.2,1.2,0.0,0.0,0.0,11.9,5.9,52,19.1,100,996.4
2011-08-26 13:00:00,13.7,90,1.3,1.3,0.0,0.0,0.0,12.0,4.7,9,16.2,93,996.3
2011-08-26 14:00:00,14.6,82,0.5,0.5,0.0,0.0,0.0,11.6,7.5,325,18.4,99,996.3
2011-08-26 15:00:00,15.1,78,0.2,0.2,0.0,0.0,0.0,11.3,9.9,327,20.2,100,995.9
2011-08-26 16:00:00,15.7,75,0.0,0.0,0.0,0.0,0.0,11.2,9.8,332,24.1,100,995.9
2011-08-26 17:00:00,15.6,76,0.4,0.4,0.0,0.0,0.0,11.3,5.6,345,23.8,100,996.3
2011-08-26 18:00:00,14.3,85,2.9,2.9,0.0,0.0,0.0,11.8,6.1,320,20.9,100,996.8
2011-08-26 19:00:00,13.5,91,0.7,0.7,0.0,0.0,0.0,12.0,8.9,310,14.0,100,997.3
2011-08-26 20:00:00,13.0,93,0.6,0.6,0.0,0.0,0.0,11.9,8.4,310,14.4,100,998.1
2011-08-26 21:00:00,12.9,93,0.5,0.5,0.0,0.0,0.0,11.8,8.9,313,18.7,100,998.7
2011-08-26 22:00:00,12.4,95,0.4,0.4,0.0,0.0,0.0,11.6,9.2,312,20.2,95,999.1
2011-08-26 23:00:00,12.1,96,0.1,0.1,0.0,0.0,0.0,11.5,8.1,302,16.9,98,999.6
2011-08-27 00:00:00,11.9,95,0.0,0.0,0.0,0.0,0.0,11.2,9.9,303,19.1,97,1000.1
2011-08-27 01:00:00,11.8,95,0.0,0.0,0.0,0.0,0.0,11.0,10.7,303,20.2,93,1000.2
2011-08-27 02:00:00,11.2,95,0.0,0.0,0.0,0.0,0.0,10.5,9.5,295,20.2,63,1000.5
